sample	Subset
Q9UL36.1290...1301	G5
Q9ULG1.1352...1366	G5
Q9ULH7.523...535	G5
Q9ULI0.57...68	G5
Q9ULJ3.275...290	G5
Q9ULW0.10...25	G5
Q9ULX6.64...78	G5
Q9UM11.421...433	G5
Q9UMS4.5...24	G5
Q9UMX0.165...198	G5
Q9UN30.171...182	G5
Q9UPN9.916...925	G5
Q9UPW0.18...35	G5
Q9UQB3.18...36	G5
Q9UQF2.77...93	G5
Q9UQL6.54...67	G5
Q9Y261.58...67	G5
Q9Y263.86...105	G5
Q9Y2T7.46...68	G5
Q9Y2V3.259...269	G5
Q9Y2W2.380...402	G5
Q9Y2X9.552...570	G5
Q9Y2Z0.119...136	G5
Q9Y3C6.1...20	G5
Q9Y448.93...102	G5
Q9Y4K3.22...39	G5
Q9Y4X0.69...88	G5
Q9Y572.374...395	G5
Q9Y5A9.122...134	G5
Q9Y5R6.222...249	G5
Q9Y6D9.30...42	G5
A2RRD8.5...21	G6
A2RTX5.18...38	G6
A6NGQ2.55...75	G6
A6NNF4.8...27	G6
A8K8V0.31...46	G6
A8MPP1.634...645	G6
A8MQ14.6...30	G6
A8MTY0.1...24	G6
A8MUV8.6...29	G6
B4DX44.9...30	G6
C9JN71.27...35	G6
C9JSJ3.389...406	G6
O00268.1...21	G6
O00409.45...58	G6
O00443.27...34	G6
O00571.275...286	G6
O14512.11...18	G6
O14529.27...37	G6
O14593.11...29	G6
O14628.4...26	G6
O14641.60...75	G6
O14682.113...127	G6
O14757.6...34	G6
O14893.18...44	G6
O14896.261...279	G6
O14936.71...97	G6
O15060.582...598	G6
O15205.10...28	G6
O15205.90...99	G6
O15213.134...141	G6
O15234.415...430	G6
O15360.192...207	G6
O15392.49...76	G6
O15405.53...69	G6
O15514.28...36	G6
O15516.148...167	G6
O15516.379...395	G6
O15535.13...37	G6
O43148.285...301	G6
O43148.324...336	G6
O43186.166...174	G6
O43236.306...331	G6
O43293.103...114	G6
O43309.7...25	G6
O43345.9...30	G6
O43347.151...167	G6
O43361.9...36	G6
O43390.9...26	G6
O43663.18...35	G6
O43681.1...26	G6
O43745.86...103	G6
O60216.89...100	G6
O60304.20...43	G6
O60304.56...69	G6
O60315.77...90	G6
O60506.59...71	G6
O60711.1...23	G6
O60765.65...76	G6
O60870.56...71	G6
O75030.7...27	G6
O75113.9...21	G6
O75290.16...37	G6
O75346.3...18	G6
O75373.3...18	G6
O75437.20...40	G6
O75496.147...166	G6
O75533.373...392	G6
O75607.54...74	G6
O75626.39...72	G6
O75764.330...344	G6
O75934.58...70	G6
O75934.137...153	G6
O94851.202...215	G6
O94892.1...37	G6
O94913.51...63	G6
O94941.19...33	G6
O94953.409...435	G6
O94992.19...39	G6
O95096.26...43	G6
O95104.522...536	G6
O95163.51...69	G6
O95273.190...196	G6
O95475.1...24	G6
O95551.58...76	G6
O95644.40...62	G6
O95760.135...146	G6
O95777.30...55	G6
O95780.7...24	G6
P04637.339...354	G6
P05067.188...197	G6
P05067.225...246	G6
P07900.5...22	G6
P08238.1...23	G6
P0C1Z6.20...47	G6
P0C7M4.15...43	G6
P0DN79.273...295	G6
P0DP91.22...36	G6
P0DP91.214...243	G6
P10073.7...40	G6
P10415.150...170	G6
P11388.198...205	G6
P11441.7...25	G6
P11474.16...38	G6
P12524.247...262	G6
P15173.10...41	G6
P16104.57...68	G6
P16455.75...81	G6
P17010.1...20	G6
P17014.12...40	G6
P17020.7...23	G6
P17028.4...34	G6
P17029.22...44	G6
P17035.101...116	G6
P17481.223...237	G6
P17544.63...79	G6
P17947.54...72	G6
P18858.644...662	G6
P18887.402...417	G6
P19387.13...24	G6
P23025.99...122	G6
P23508.62...70	G6
P23511.243...263	G6
P24385.130...147	G6
P25490.9...39	G6
P27361.315...342	G6
P28340.43...70	G6
P28347.10...24	G6
P28370.22...36	G6
P28698.17...36	G6
P29375.7...27	G6
P31943.56...66	G6
P31949.5...21	G6
P33076.55...70	G6
P35520.273...295	G6
P35716.1...23	G6
P35789.3...18	G6
P35813.29...41	G6
P39687.37...51	G6
P40337.1...35	G6
P41227.44...66	G6
P41743.324...340	G6
P42226.239...253	G6
P42694.48...55	G6
P42695.18...41	G6
P42695.188...207	G6
P43686.19...38	G6
P43686.354...361	G6
P45973.45...67	G6
P45984.90...131	G6
P46063.9...33	G6
P49720.136...164	G6
P49796.2...26	G6
P49848.10...42	G6
P49910.13...36	G6
P50148.229...250	G6
P50219.321...335	G6
P50479.52...69	G6
P50616.27...33	G6
P51530.5...23	G6
P51808.1...23	G6
P51826.9...25	G6
P52272.14...35	G6
P52294.49...74	G6
P53041.3...20	G6
P53990.58...72	G6
P54252.1...40	G6
P54845.187...193	G6
P55201.118...126	G6
P55318.8...23	G6
P55345.18...26	G6
P56282.31...42	G6
P56537.26...44	G6
P56693.1...23	G6
P61758.25...44	G6
P61978.23...44	G6
P62195.1...24	G6
P63096.231...243	G6
P78347.2...27	G6
P78396.24...45	G6
P81133.246...262	G6
P83876.103...112	G6
P98179.17...38	G6
Q00994.1...23	G6
Q01201.31...66	G6
Q01954.156...165	G6
Q02241.779...786	G6
Q02386.15...20	G6
Q02410.4...41	G6
Q02556.142...154	G6
Q02880.1610...1623	G6
Q02930.8...19	G6
Q03468.22...36	G6
Q03468.214...243	G6
Q03701.6...38	G6
Q03938.2...24	G6
Q05195.6...29	G6
Q05481.21...39	G6
Q05481.1173...1183	G6
Q06587.26...34	G6
Q06609.1...21	G6
Q06787.25...41	G6
Q07869.20...44	G6
Q08945.282...294	G6
Q09028.3...15	G6
Q0D2I5.275...292	G6
Q10587.90...112	G6
Q12901.7...21	G6
Q12904.58...74	G6
Q12912.54...69	G6
Q13111.3...17	G6
Q13148.1...26	G6
Q13164.1...18	G6
Q13185.164...181	G6
Q13242.57...66	G6
Q13263.643...666	G6
Q13362.112...129	G6
Q13394.55...69	G6
Q13398.44...62	G6
Q13427.84...102	G6
Q13601.24...40	G6
Q13901.4...43	G6
Q13951.118...133	G6
Q14241.12...33	G6
Q14493.76...85	G6
Q14565.4...19	G6
Q14582.10...32	G6
Q14586.5...26	G6
Q14588.10...24	G6
Q14694.51...71	G6
Q147U1.1...21	G6
Q147U1.59...78	G6
Q14807.395...420	G6
Q14839.15...42	G6
Q14839.431...438	G6
Q14872.1...26	G6
Q14934.1...23	G6
Q15013.7...38	G6
Q15029.73...93	G6
Q15029.686...698	G6
Q15047.10...38	G6
Q15047.323...335	G6
Q15257.64...79	G6
Q15418.1...29	G6
Q15545.175...202	G6
Q15573.7...26	G6
Q15631.3...23	G6
Q15699.20...40	G6
Q15723.52...81	G6
Q15776.8...46	G6
Q15834.3...19	G6
Q15928.2...27	G6
Q15929.3...23	G6
Q16527.42...56	G6
Q16531.54...65	G6
Q16576.1...18	G6
Q16600.20...38	G6
Q16621.21...46	G6
Q16629.47...67	G6
Q16659.237...269	G6
Q19AV6.6...23	G6
Q1KMD3.35...48	G6
Q2M1K9.482...498	G6
Q2M1K9.1002...1018	G6
Q2M218.4...35	G6
Q2M3X9.1...26	G6
Q2VY69.10...24	G6
Q32M78.8...32	G6
Q32P51.17...35	G6
Q33E94.1...15	G6
Q3KNS6.18...55	G6
Q3KQV3.18...39	G6
Q3KQV3.589...604	G6
Q4W5G0.154...164	G6
Q53ET0.30...44	G6
Q53GS7.53...69	G6
Q53HV7.7...41	G6
Q59H18.23...37	G6
Q5EBL2.301...318	G6
Q5FWF6.56...74	G6
Q5H9K5.153...167	G6
Q5H9R7.9...36	G6
Q5HYK9.18...43	G6
Q5JTC6.33...43	G6
Q5JVG8.3...18	G6
Q5TB80.1...23	G6
Q5TYW1.4...25	G6
Q5VV52.2...35	G6
Q5VWX1.9...33	G6
Q5VZV1.102...114	G6
Q63HK3.454...468	G6
Q63HM1.24...40	G6
Q68CJ6.317...336	G6
Q68DA7.56...68	G6
Q68DK7.24...38	G6
Q68DY1.3...18	G6
Q69YH5.62...75	G6
Q6DKJ4.1...22	G6
Q6EKJ0.8...26	G6
Q6EMB2.590...596	G6
Q6IN85.64...80	G6
Q6NSW7.32...44	G6
Q6NSZ9.3...14	G6
Q6NZY4.102...116	G6
Q6P1N0.34...45	G6
Q6P2D0.5...30	G6
Q6P3V2.33...40	G6
Q6P9A1.20...39	G6
Q6P9A3.19...40	G6
Q6PF04.1...23	G6
Q6PG37.6...31	G6
Q6PI77.166...178	G6
Q6PUV4.100...123	G6
Q6SJ96.21...41	G6
Q6UUV7.29...36	G6
Q6ZMS4.3...15	G6
Q6ZMZ3.222...235	G6
Q6ZN08.3...21	G6
Q6ZN17.2...23	G6
Q6ZNH5.328...348	G6
Q6ZRF7.3...16	G6
Q6ZSB9.589...608	G6
Q6ZSZ6.18...38	G6
Q76KX8.10...22	G6
Q7KZ85.935...947	G6
Q7L2J0.1...23	G6
Q7L3S4.1...22	G6
Q7L622.58...67	G6
Q7Z340.37...52	G6
Q7Z3H0.108...123	G6
Q7Z3K3.4...24	G6
Q7Z3V5.13...32	G6
Q7Z3V5.60...70	G6
Q7Z3Z2.17...42	G6
Q7Z624.210...230	G6
Q7Z7H3.44...70	G6
Q7Z7H3.295...304	G6
Q7Z7J5.16...40	G6
Q7Z7K2.16...38	G6
Q7Z7L9.17...42	G6
Q7Z7L9.100...123	G6
Q86TB9.1...29	G6
Q86TJ2.13...34	G6
Q86TJ2.332...342	G6
Q86UD4.5...27	G6
Q86UE4.1...23	G6
Q86UP8.8...26	G6
Q86W11.17...40	G6
Q86WJ1.27...33	G6
Q86WT6.234...256	G6
Q86WV1.7...29	G6
Q86WZ6.60...82	G6
Q86XN6.3...22	G6
Q86XP3.464...481	G6
Q86XU0.11...26	G6
Q86YE8.22...43	G6
Q86YE8.102...122	G6
Q8IVC4.18...37	G6
Q8IW36.9...26	G6
Q8IX15.47...67	G6
Q8IZD2.1...32	G6
Q8IZU3.126...151	G6
Q8N1K5.60...72	G6
Q8N328.10...41	G6
Q8N3J3.3...27	G6
Q8N5J4.5...23	G6
Q8N5S9.11...38	G6
Q8N6L0.21...35	G6
Q8N720.17...40	G6
Q8N7M2.81...93	G6
Q8N883.4...25	G6
Q8N895.652...661	G6
Q8N8D1.291...300	G6
Q8N8J6.2...23	G6
Q8N8Y5.55...70	G6
Q8N9B5.5...15	G6
Q8N9F8.95...109	G6
Q8NA42.3...25	G6
Q8NAP8.440...453	G6
Q8NB15.199...211	G6
Q8NC51.2...30	G6
Q8NCF5.57...78	G6
Q8ND90.1...38	G6
Q8NDX5.863...877	G6
Q8NDX6.119...133	G6
Q8NE09.1...22	G6
Q8NEK5.10...38	G6
Q8NEM1.23...34	G6
Q8NF99.21...34	G6
Q8NFH3.257...286	G6
Q8NFT6.12...19	G6
Q8NFU5.362...381	G6
Q8NG08.18...45	G6
Q8NI36.185...199	G6
Q8NI51.58...72	G6
Q8NI51.615...634	G6
Q8TAF7.5...28	G6
Q8TAQ5.12...37	G6
Q8TAW3.139...161	G6
Q8TBE0.19...41	G6
Q8TBK2.220...242	G6
Q8TCY9.7...21	G6
Q8TD16.1...21	G6
Q8TD23.8...25	G6
Q8TDC3.599...610	G6
Q8TDN4.206...214	G6
Q8TEV9.5...30	G6
Q8TF32.92...105	G6
Q8TF47.24...38	G6
Q8WU68.80...92	G6
Q8WUU4.17...39	G6
Q8WVB6.11...28	G6
Q8WVY7.101...120	G6
Q8WWY3.5...32	G6
Q8WXA3.82...91	G6
Q8WXF1.18...30	G6
Q8WXI3.215...226	G6
Q8WY54.16...42	G6
Q8WYA6.104...121	G6
Q8WYH8.1...23	G6
Q8WYR1.54...71	G6
Q92499.2...34	G6
Q92560.1...24	G6
Q92800.112...152	G6
Q92878.1227...1240	G6
Q92989.15...41	G6
Q92993.20...35	G6
Q93075.698...707	G6
Q969F1.3...26	G6
Q969S8.4...24	G6
Q96A61.256...267	G6
Q96A70.1...23	G6
Q96AQ6.17...40	G6
Q96BR9.350...384	G6
Q96D70.1...21	G6
Q96DB2.55...68	G6
Q96DE5.87...102	G6
Q96E09.1...22	G6
Q96FV9.464...479	G6
Q96FX2.1...20	G6
Q96FX7.4...23	G6
Q96G28.1...20	G6
Q96GM5.137...150	G6
Q96GN5.16...43	G6
Q96H86.31...40	G6
Q96HQ0.21...46	G6
Q96IR2.5...21	G6
Q96K75.90...100	G6
Q96K83.286...308	G6
Q96K83.439...464	G6
Q96K83.938...950	G6
Q96K83.1243...1251	G6
Q96KQ4.11...32	G6
Q96KQ4.891...914	G6
Q96LW1.64...77	G6
Q96M94.91...103	G6
Q96MA1.54...68	G6
Q96ME7.151...164	G6
Q96MF7.44...71	G6
Q96N20.6...20	G6
Q96N64.15...33	G6
Q96NG8.15...39	G6
Q96NJ6.54...68	G6
Q96NM4.148...162	G6
Q96PP9.17...40	G6
Q96Q89.39...52	G6
Q96RS6.20...46	G6
Q96RU2.842...848	G6
Q96S53.12...32	G6
Q96SK3.10...44	G6
Q96SK3.593...608	G6
Q96SW2.17...41	G6
Q96TC7.212...241	G6
Q99497.13...27	G6
Q99543.50...75	G6
Q99549.22...38	G6
Q99612.10...33	G6
Q99836.55...68	G6
Q99873.10...42	G6
Q9BPY3.77...88	G6
Q9BPY8.4...19	G6
Q9BQ04.6...23	G6
Q9BQ70.23...43	G6
Q9BQW3.74...95	G6
Q9BQY4.15...43	G6
Q9BRR0.5...37	G6
Q9BRS8.18...42	G6
Q9BRX2.18...26	G6
Q9BRX5.5...18	G6
Q9BS18.14...39	G6
Q9BSK1.18...38	G6
Q9BTD8.31...45	G6
Q9BTT0.12...40	G6
Q9BUJ2.34...51	G6
Q9BVI4.34...51	G6
Q9BVI4.159...173	G6
Q9BVW5.16...35	G6
Q9BW27.27...40	G6
Q9BWF3.6...23	G6
Q9BWM5.35...49	G6
Q9BWM5.75...97	G6
Q9BXG8.91...108	G6
Q9BXT8.44...76	G6
Q9BY27.1...25	G6
Q9BY31.11...36	G6
Q9BYX4.28...45	G6
Q9BZB8.1...21	G6
Q9C005.3...18	G6
Q9C0C2.18...31	G6
Q9C0D4.544...556	G6
Q9C0H5.28...38	G6
Q9C0K0.20...43	G6
Q9GZL7.64...81	G6
Q9GZN7.9...35	G6
Q9GZT3.65...76	G6
Q9GZU2.463...486	G6
Q9GZU8.76...93	G6
Q9GZX5.4...22	G6
Q9GZZ9.189...226	G6
Q9H040.17...34	G6
Q9H063.5...20	G6
Q9H0A8.87...102	G6
Q9H0H0.342...373	G6
Q9H116.131...153	G6
Q9H1B4.211...224	G6
Q9H2A3.2...43	G6
Q9H2S6.1...18	G6
Q9H2S9.50...71	G6
Q9H2T7.7...36	G6
Q9H2Y7.1048...1064	G6
Q9H3K6.7...29	G6
Q9H3M9.4...43	G6
Q9H444.154...167	G6
Q9H5P4.676...695	G6
Q9H773.66...76	G6
Q9H790.2...36	G6
Q9H7R5.1...28	G6
Q9H832.211...230	G6
Q9H869.59...75	G6
Q9H8H0.1...24	G6
Q9H9B1.24...41	G6
Q9H9S0.30...45	G6
Q9HAK2.77...97	G6
Q9HB90.19...39	G6
Q9HBM0.1...22	G6
Q9HBU1.26...41	G6
Q9HC52.47...69	G6
Q9HCL3.14...34	G6
Q9HCM9.18...35	G6
Q9HCS7.15...23	G6
Q9HCX3.13...37	G6
Q9NP87.465...477	G6
Q9NPA8.56...67	G6
Q9NPD3.193...211	G6
Q9NPI1.126...140	G6
Q9NPI8.113...133	G6
Q9NQL2.5...30	G6
Q9NQP4.10...22	G6
Q9NQV5.111...131	G6
Q9NRY7.101...135	G6
Q9NRZ9.22...37	G6
Q9NS23.118...137	G6
Q9NTI5.38...66	G6
Q9NUQ3.4...22	G6
Q9NVM4.7...39	G6
Q9NVP1.153...175	G6
Q9NVW2.29...43	G6
Q9NW08.250...270	G6
Q9NWS9.57...74	G6
Q9NWT1.5...37	G6
Q9NXL9.52...64	G6
Q9NXT0.18...35	G6
Q9NYB9.1...12	G6
Q9NYH9.3...21	G6
Q9NZC7.1...25	G6
Q9NZH4.1...18	G6
Q9NZH4.116...135	G6
Q9NZH6.17...38	G6
Q9P086.1...23	G6
Q9P0M2.22...42	G6
Q9P215.58...73	G6
Q9P243.25...40	G6
Q9P2K9.12...29	G6
Q9UBE0.262...277	G6
Q9UBP6.203...222	G6
Q9UBS0.1...22	G6
Q9UC06.16...38	G6
Q9UDV7.23...40	G6
Q9UEG4.3...38	G6
Q9UFF9.1...22	G6
Q9UH65.51...65	G6
Q9UH73.80...90	G6
Q9UHJ3.17...38	G6
Q9UHR5.9...27	G6
Q9UIE0.8...21	G6
Q9UIG0.363...375	G6
Q9UIU6.217...230	G6
Q9UJ78.484...506	G6
Q9UJM3.151...172	G6
Q9UJU3.3...22	G6
Q9UK11.96...119	G6
Q9UK53.4...19	G6
Q9UK58.277...290	G6
Q9UKD1.251...259	G6
Q9UKG1.208...226	G6
Q9UKK3.131...140	G6
Q9UKW6.36...48	G6
Q9UKX7.6...34	G6
Q9UL41.19...42	G6
Q9UL42.4...39	G6
Q9UL42.165...179	G6
Q9UL58.16...42	G6
Q9ULD5.88...98	G6
Q9ULK4.2...22	G6
Q9ULX3.93...97	G6
Q9ULZ3.1...20	G6
Q9UMY1.21...37	G6
Q9UNH7.1...22	G6
Q9UNL4.1...24	G6
Q9UNZ2.1...26	G6
Q9UPR3.320...345	G6
Q9UPT9.5...19	G6
Q9UPW5.21...37	G6
Q9Y221.4...13	G6
Q9Y266.4...19	G6
Q9Y294.1...36	G6
Q9Y2G1.4...12	G6
Q9Y2I8.69...80	G6
Q9Y2L8.4...20	G6
Q9Y2Q1.6...23	G6
Q9Y314.54...70	G6
Q9Y3D0.24...39	G6
Q9Y4A0.76...92	G6
Q9Y4B4.13...38	G6
Q9Y4Y9.41...64	G6
Q9Y5B6.7...36	G6
Q9Y5J1.78...100	G6
Q9Y5K5.102...114	G6
Q9Y5R5.17...40	G6
Q9Y605.1...37	G6
Q9Y605.64...81	G6
Q9Y6B2.7...32	G6
Q9Y6E0.69...97	G6
Q9Y6F7.4...16	G6
Q9Y6F8.4...16	G6
Q9Y6G5.50...70	G6
Q9Y6R6.16...37	G6
Q9Y6W3.57...69	G6
Q9Y6X3.97...119	G6
Q9Y6Y0.1...23	G6
