sample	Subset
P30153.17...20	G4
P30153.22...24	G4
P30279.7...10	G4
P30291.28...53	G4
P30307.91...100	G4
P30793.59...68	G4
P30876.11...13	G4
P31268.213...230	G4
P31273.218...239	G4
P31274.98...99	G4
P32519.18...22	G4
P33993.57...62	G4
P34947.379...381	G4
P34947.403...404	G4
P35227.104...108	G4
P35251.558...566	G4
P35638.21...41	G4
P35659.17...46	G4
P36405.161...170	G4
P36639.82...100	G4
P37275.1038...1046	G4
P37275.1048...1077	G4
P38398.10...11	G4
P38935.17...34	G4
P38935.874...881	G4
P39880.120...128	G4
P41134.107...111	G4
P41182.605...608	G4
P41235.145...147	G4
P42166.105...121	G4
P42167.105...120	G4
P43243.638...663	G4
P43490.176...180	G4
P43686.55...64	G4
P45983.313...317	G4
P46379.13...16	G4
P46937.61...66	G4
P47712.351...355	G4
P48552.2...19	G4
P49585.62...66	G4
P49674.32...33	G4
P49711.10...14	G4
P49711.30...35	G4
P49736.59...65	G4
P49758.12...19	G4
P50148.68...71	G4
P50219.255...256	G4
P50219.355...368	G4
P50749.36...49	G4
P51449.130...132	G4
P51508.29...34	G4
P51531.639...645	G4
P51786.274...275	G4
P51816.9...20	G4
P51817.22...27	G4
P51854.69...73	G4
P51858.110...124	G4
P51858.213...223	G4
P52435.13...15	G4
P52736.31...34	G4
P52746.370...377	G4
P52747.31...33	G4
P53778.95...97	G4
P54105.90...109	G4
P54105.134...153	G4
P54257.255...272	G4
P54274.29...38	G4
P54274.56...65	G4
P55039.43...44	G4
P55081.136...143	G4
P55795.59...66	G4
P56177.247...248	G4
P56282.74...84	G4
P56693.59...62	G4
P57055.118...130	G4
P57082.7...9	G4
P58012.4...11	G4
P58317.36...51	G4
P58317.89...105	G4
P58876.113...115	G4
P59047.150...164	G4
P60323.33...38	G4
P60709.222...227	G4
P61011.63...64	G4
P61201.2...24	G4
P61201.128...132	G4
P61218.13...32	G4
P61244.2...19	G4
P62310.2...17	G4
P62310.54...58	G4
P62745.89...97	G4
P63165.85...98	G4
P68400.31...39	G4
P78316.118...132	G4
P78362.346...357	G4
P78412.255...274	G4
P78413.225...236	G4
P78414.226...236	G4
P78424.31...33	G4
P83916.141...146	G4
P86452.104...124	G4
P98170.99...99	G4
P98175.57...70	G4
P98175.113...129	G4
Q00653.483...490	G4
Q00839.91...98	G4
Q01105.110...117	G4
Q01105.231...256	G4
Q01167.92...97	G4
Q01469.7...9	G4
Q01538.91...116	G4
Q01804.191...208	G4
Q01831.116...141	G4
Q01954.262...272	G4
Q02750.38...44	G4
Q02930.372...376	G4
Q03014.243...246	G4
Q03181.6...22	G4
Q03188.28...36	G4
Q03468.359...384	G4
Q03468.486...491	G4
Q03989.42...44	G4
Q04724.65...66	G4
Q04725.63...65	G4
Q04727.382...387	G4
Q05655.22...24	G4
Q05BQ5.528...537	G4
Q06330.224...234	G4
Q06587.341...347	G4
Q06710.241...241	G4
Q07817.28...41	G4
Q07820.125...132	G4
Q08945.445...449	G4
Q09019.222...228	G4
Q0VG06.161...163	G4
Q10571.860...864	G4
Q12870.20...41	G4
Q12874.352...356	G4
Q12950.18...48	G4
Q12967.125...128	G4
Q12972.160...160	G4
Q12996.688...693	G4
Q13029.279...289	G4
Q13107.217...221	G4
Q13123.521...524	G4
Q13177.170...178	G4
Q13177.225...234	G4
Q13185.61...69	G4
Q13207.95...98	G4
Q13285.2...19	G4
Q13330.81...84	G4
Q13342.23...36	G4
Q13342.78...81	G4
Q13426.49...53	G4
Q13428.335...352	G4
Q13501.31...33	G4
Q13523.19...35	G4
Q13523.133...151	G4
Q13562.59...68	G4
Q13765.22...43	G4
Q13829.282...283	G4
Q13838.1...20	G4
Q13838.62...74	G4
Q13888.298...300	G4
Q13895.94...104	G4
Q14005.731...756	G4
Q14137.58...81	G4
Q14151.66...68	G4
Q14151.100...111	G4
Q14181.101...115	G4
Q14457.57...70	G4
Q14587.29...32	G4
Q14592.20...25	G4
Q14774.369...384	G4
Q14790.9...17	G4
Q147X3.41...61	G4
Q14814.33...37	G4
Q14865.60...64	G4
Q14919.132...158	G4
Q14997.251...252	G4
Q15018.31...32	G4
Q15020.12...14	G4
Q15020.57...68	G4
Q15022.543...554	G4
Q15022.575...590	G4
Q15047.638...641	G4
Q15270.150...169	G4
Q15361.340...345	G4
Q15393.186...194	G4
Q15406.160...176	G4
Q15424.66...67	G4
Q15428.63...66	G4
Q15435.1...27	G4
Q15542.8...10	G4
Q15560.6...9	G4
Q15562.21...38	G4
Q15742.58...76	G4
Q15784.87...100	G4
Q15788.201...216	G4
Q15853.24...40	G4
Q15906.12...42	G4
Q15937.125...132	G4
Q15973.153...156	G4
Q16385.120...133	G4
Q16531.533...537	G4
Q16533.344...362	G4
Q16576.352...359	G4
Q16576.401...418	G4
Q16629.9...10	G4
Q16630.23...24	G4
Q16633.103...112	G4
Q16649.190...192	G4
Q16650.340...348	G4
Q16676.3...42	G4
Q16676.200...205	G4
Q16777.63...65	G4
Q1KMD3.232...245	G4
Q2M1K9.50...69	G4
Q2M1K9.1176...1179	G4
Q2TAK8.388...394	G4
Q2VWA4.727...749	G4
Q2VWA4.765...769	G4
Q32M78.169...171	G4
Q3B726.158...161	G4
Q3KNS6.65...66	G4
Q3KQV3.113...116	G4
Q3SYB3.18...47	G4
Q3YBR2.252...258	G4
Q494X3.18...24	G4
Q494X3.496...497	G4
Q49AA0.293...296	G4
Q4JDL3.63...71	G4
Q52LJ0.32...32	G4
Q53EL6.29...30	G4
Q53F19.31...39	G4
Q53F19.344...363	G4
Q53FT3.167...169	G4
Q53GL0.189...194	G4
Q53H47.93...98	G4
Q53HL2.118...136	G4
Q56P42.15...21	G4
Q58WW2.395...396	G4
Q5FWF5.627...638	G4
Q5H9L2.31...32	G4
Q5H9L4.285...286	G4
Q5H9L4.337...349	G4
Q5JT82.65...66	G4
Q5JTC6.184...193	G4
Q5MCW4.61...66	G4
Q5MIZ7.71...77	G4
Q5MIZ7.114...119	G4
Q5SQQ9.116...116	G4
Q5T619.19...42	G4
Q5T890.94...98	G4
Q5TA89.94...99	G4
Q5TAP6.15...39	G4
Q5TAP6.61...67	G4
Q5TAQ9.562...591	G4
Q5TC79.10...15	G4
Q5TD97.124...131	G4
Q5TEC3.14...39	G4
Q5TKA1.5...11	G4
Q5TYW1.380...386	G4
Q5VTR2.167...176	G4
Q5VUG0.28...37	G4
Q5VUG0.714...738	G4
Q5VV16.14...47	G4
Q5VWG9.139...145	G4
Q5VWP2.202...204	G4
Q5VWX1.136...136	G4
Q5VY09.244...263	G4
Q63HK3.27...34	G4
Q63HK5.29...33	G4
Q63HK5.59...80	G4
Q63HK5.327...333	G4
Q66K74.36...37	G4
Q68CQ4.80...97	G4
Q68CQ4.394...403	G4
Q68CQ4.410...412	G4
Q68CQ4.414...414	G4
Q68DA7.126...130	G4
Q6AW86.32...32	G4
Q6AZZ1.265...266	G4
Q6DN90.17...34	G4
Q6EMB2.6...23	G4
Q6FI13.63...65	G4
Q6I9Y2.7...9	G4
Q6IEG0.84...101	G4
Q6IN85.111...124	G4
Q6IPX3.18...33	G4
Q6IQ21.36...37	G4
Q6IQ49.153...166	G4
Q6IV72.402...404	G4
Q6IV72.502...503	G4
Q6IV72.605...607	G4
Q6N043.18...43	G4
Q6NSI3.305...312	G4
Q6NYC1.31...33	G4
Q6NZI2.73...77	G4
Q6P1K8.298...300	G4
Q6P1L6.377...378	G4
Q6P1N0.81...98	G4
Q6P1X5.264...269	G4
Q6P2D8.307...311	G4
Q6P2E9.965...970	G4
Q6P6B7.24...28	G4
Q6PCB5.618...619	G4
Q6PD62.63...65	G4
Q6PD62.1030...1031	G4
Q6PH85.31...34	G4
Q6PII3.146...154	G4
Q6PIV2.131...148	G4
Q6PL18.200...205	G4
Q6PL18.232...250	G4
Q6PML9.198...200	G4
Q6UN15.19...27	G4
Q6V9R5.17...20	G4
Q6VB84.18...47	G4
Q6W2J9.1268...1273	G4
Q6ZMV8.12...26	G4
Q6ZMW2.62...67	G4
Q6ZMY3.7...9	G4
Q6ZMY3.587...595	G4
Q6ZMZ3.271...281	G4
Q6ZN18.31...50	G4
Q6ZNG1.46...50	G4
Q6ZW49.10...11	G4
Q6ZW49.185...201	G4
Q76FK4.299...316	G4
Q7KZ85.5...27	G4
Q7KZ85.39...45	G4
Q7KZ85.65...68	G4
Q7KZ85.491...506	G4
Q7L590.18...38	G4
Q7L590.109...120	G4
Q7L5Y9.89...95	G4
Q7L7V1.23...39	G4
Q7RTN6.62...65	G4
Q7RTV3.127...132	G4
Q7RTV3.255...257	G4
Q7Z3G6.81...97	G4
Q7Z3K6.23...49	G4
Q7Z3V5.154...160	G4
Q7Z5L9.32...34	G4
Q7Z699.1...12	G4
Q7Z6E9.41...61	G4
Q7Z6E9.1325...1328	G4
Q7Z6R9.31...33	G4
Q7Z6R9.104...113	G4
Q7Z7C8.233...234	G4
Q86TG7.42...62	G4
Q86UA1.40...50	G4
Q86UB2.185...189	G4
Q86UU0.203...204	G4
Q86UV5.24...31	G4
Q86UV5.81...81	G4
Q86V15.1681...1696	G4
Q86VM9.2...21	G4
Q86VP6.319...321	G4
Q86WJ1.637...640	G4
Q86WJ1.686...705	G4
Q86XI2.68...84	G4
Q86XK3.74...77	G4
Q86XN6.665...667	G4
Q86XP3.73...88	G4
Q86XP3.122...125	G4
Q86XP3.152...154	G4
Q86Y07.251...252	G4
Q86YN6.32...32	G4
Q86YN6.59...75	G4
Q8IUQ4.113...120	G4
Q8IV48.24...34	G4
Q8IWB1.223...225	G4
Q8IWB9.36...62	G4
Q8IWV8.173...177	G4
Q8IX03.61...65	G4
Q8IX21.600...610	G4
Q8IXH7.31...34	G4
Q8IYB3.63...64	G4
Q8IYB3.861...863	G4
Q8IYW5.93...98	G4
Q8IZ40.198...203	G4
Q8IZD2.187...198	G4
Q8IZU1.225...228	G4
Q8N0S2.219...228	G4
Q8N196.25...44	G4
Q8N1F7.156...166	G4
Q8N1G1.526...529	G4
Q8N1G2.185...202	G4
Q8N1N5.61...66	G4
Q8N371.159...161	G4
Q8N3Z6.5...36	G4
Q8N5C7.33...33	G4
Q8N5P1.21...41	G4
Q8N693.84...99	G4
Q8N6M6.158...160	G4
Q8N7Z5.12...20	G4
Q8N823.267...273	G4
Q8N859.145...145	G4
Q8N895.621...626	G4
Q8N8E2.45...61	G4
Q8N8Q3.100...100	G4
Q8N988.44...48	G4
Q8N9F8.26...34	G4
Q8N9U0.92...98	G4
Q8NAF0.463...468	G4
Q8NAP8.467...480	G4
Q8NAV1.191...193	G4
Q8NB50.645...651	G4
Q8NCA9.6...10	G4
Q8NCN4.660...675	G4
Q8NCP5.61...66	G4
Q8ND82.20...41	G4
Q8NDG6.253...260	G4
Q8NE71.44...45	G4
Q8NE71.51...72	G4
Q8NE71.136...152	G4
Q8NEJ9.140...157	G4
Q8NEM7.205...210	G4
Q8NEP9.34...38	G4
Q8NG50.135...147	G4
Q8NI08.766...770	G4
Q8TAQ2.380...389	G4
Q8TAU0.55...69	G4
Q8TAW3.62...68	G4
Q8TAX0.174...177	G4
Q8TBC5.31...33	G4
Q8TBF4.126...130	G4
Q8TBF4.143...161	G4
Q8TBZ5.66...66	G4
Q8TD19.760...766	G4
Q8TDI0.19...36	G4
Q8TDI0.144...159	G4
Q8TDI0.389...415	G4
Q8TE85.95...97	G4
Q8TF39.23...29	G4
Q8TF45.177...178	G4
Q8TF50.63...76	G4
Q8TF50.237...249	G4
Q8WTT2.82...87	G4
Q8WTT2.169...191	G4
Q8WUM0.100...106	G4
Q8WUX9.6...10	G4
Q8WUX9.353...362	G4
Q8WV07.25...35	G4
Q8WV44.53...68	G4
Q8WV44.93...107	G4
Q8WVT3.174...179	G4
Q8WW38.44...49	G4
Q8WW38.55...58	G4
Q8WW38.67...70	G4
Q8WW38.1058...1071	G4
Q8WWL7.198...202	G4
Q8WWM7.316...323	G4
Q8WWQ0.1778...1796	G4
Q8WXT5.14...47	G4
Q8WY36.35...59	G4
Q8WYA6.63...79	G4
Q8WYA6.397...400	G4
Q92565.37...61	G4
Q92610.772...774	G4
Q92688.153...170	G4
Q92733.5...25	G4
Q92766.204...206	G4
Q92769.418...431	G4
Q92771.179...198	G4
Q92831.578...582	G4
Q92833.176...194	G4
Q92878.157...161	G4
Q92900.27...36	G4
Q92900.102...111	G4
Q92922.130...133	G4
Q92966.311...325	G4
Q92973.263...276	G4
Q92989.366...385	G4
Q93079.113...115	G4
Q969E4.18...33	G4
Q969E4.59...67	G4
Q969K3.93...95	G4
Q969R5.12...36	G4
Q969W8.16...32	G4
Q96A61.46...71	G4
Q96AH0.93...97	G4
Q96AY2.86...92	G4
Q96BK5.88...101	G4
Q96BR9.418...436	G4
Q96BS2.173...175	G4
Q96BW1.26...29	G4
Q96C55.252...261	G4
Q96CA5.59...70	G4
Q96EB1.236...243	G4
Q96EB6.119...132	G4
Q96EL1.63...76	G4
Q96ER3.53...73	G4
Q96EZ8.59...65	G4
Q96FV9.543...552	G4
Q96G25.9...13	G4
Q96GG9.120...125	G4
Q96GQ7.53...60	G4
Q96H86.18...26	G4
Q96HR8.343...350	G4
Q96JF6.360...364	G4
Q96JH7.72...88	G4
Q96JL9.338...349	G4
Q96JP5.127...139	G4
Q96JY6.226...229	G4
Q96JZ2.27...34	G4
Q96K80.252...253	G4
Q96K83.35...58	G4
Q96KN3.93...99	G4
Q96KQ7.91...100	G4
Q96KQ7.297...317	G4
Q96KR7.115...115	G4
Q96LI6.68...70	G4
Q96LW4.151...155	G4
Q96LW9.94...97	G4
Q96M93.159...162	G4
Q96MR9.65...72	G4
Q96MT3.74...93	G4
Q96NB3.161...174	G4
Q96NJ3.97...110	G4
Q96NK8.56...73	G4
Q96NL3.97...100	G4
Q96NT1.139...145	G4
Q96PY6.349...354	G4
Q96Q89.1658...1661	G4
Q96QR8.22...35	G4
Q96QS3.223...232	G4
Q96RE9.469...469	G4
Q96RI1.234...243	G4
Q96RJ6.53...75	G4
Q96RY5.24...42	G4
Q96SB3.305...313	G4
Q96SB3.413...419	G4
Q96SD1.456...458	G4
Q96SE7.16...16	G4
Q96SQ7.8...9	G4
Q96ST2.34...36	G4
Q96T21.67...67	G4
Q96T23.178...181	G4
Q96T23.863...865	G4
Q96TC7.192...193	G4
Q99459.97...99	G4
Q99502.254...260	G4
Q99547.94...114	G4
Q99592.509...515	G4
Q99594.14...24	G4
Q99598.82...91	G4
Q99638.29...34	G4
Q99676.263...264	G4
Q99704.41...44	G4
Q99729.1...18	G4
Q99865.189...194	G4
Q99877.113...115	G4
Q9BPZ2.189...194	G4
Q9BQ67.121...133	G4
Q9BQ87.5...10	G4
Q9BQA5.26...54	G4
Q9BQK8.90...97	G4
Q9BS16.30...36	G4
Q9BS34.34...35	G4
Q9BT43.162...166	G4
Q9BUH6.26...33	G4
Q9BUL5.247...261	G4
Q9BV47.30...33	G4
Q9BV57.87...94	G4
Q9BVC3.147...153	G4
Q9BVJ6.29...33	G4
Q9BVJ6.62...68	G4
Q9BVP2.489...493	G4
Q9BVW5.191...200	G4
Q9BW71.140...141	G4
Q9BXP5.374...380	G4
Q9BXY0.191...216	G4
Q9BYD9.124...128	G4
Q9BYE7.79...107	G4
Q9BYV9.712...712	G4
Q9BZF3.262...264	G4
Q9BZF9.126...131	G4
Q9BZH6.176...181	G4
Q9BZI7.176...183	G4
Q9BZJ0.832...845	G4
Q9BZK7.6...9	G4
Q9BZK7.18...19	G4
Q9C0C9.86...100	G4
Q9C0K0.524...543	G4
Q9GZM3.8...9	G4
Q9GZM3.13...15	G4
Q9GZU2.122...135	G4
Q9GZU2.1359...1362	G4
Q9GZY0.59...67	G4
Q9H009.161...175	G4
Q9H063.220...243	G4
Q9H091.115...133	G4
Q9H0F5.139...156	G4
Q9H0G5.67...81	G4
Q9H0H5.27...27	G4
Q9H0J4.1254...1261	G4
Q9H0L4.63...65	G4
Q9H116.20...23	G4
Q9H116.100...104	G4
Q9H116.303...310	G4
Q9H165.485...498	G4
Q9H171.80...82	G4
Q9H1A7.8...9	G4
Q9H1A7.12...15	G4
Q9H1E3.108...119	G4
Q9H1Z4.93...95	G4
Q9H204.69...74	G4
Q9H2F5.108...113	G4
Q9H2G4.438...449	G4
Q9H2G4.567...578	G4
Q9H2X6.146...150	G4
Q9H2Y7.49...70	G4
Q9H3M9.66...72	G4
Q9H4L4.74...94	G4
Q9H5H4.8...39	G4
Q9H5V9.161...172	G4
Q9H6Y2.6...32	G4
Q9H7L9.18...44	G4
Q9H7R0.476...480	G4
Q9H875.167...183	G4
Q9H8E8.15...38	G4
Q9H944.42...48	G4
Q9H9B1.346...362	G4
Q9HAF1.126...140	G4
Q9HAI6.22...39	G4
Q9HB21.14...20	G4
Q9HB65.255...273	G4
Q9HCE3.135...138	G4
Q9HCG8.34...36	G4
Q9HCU9.16...40	G4
Q9NNZ6.41...69	G4
Q9NP66.53...74	G4
Q9NPC3.261...269	G4
Q9NPC7.128...129	G4
Q9NPG3.488...499	G4
Q9NPJ6.35...39	G4
Q9NPJ6.243...243	G4
Q9NPJ6.251...256	G4
Q9NPJ8.79...83	G4
Q9NQ33.31...33	G4
Q9NQ88.23...33	G4
Q9NQV5.409...425	G4
Q9NQV8.366...367	G4
Q9NQX1.125...131	G4
Q9NR30.167...176	G4
Q9NR33.12...20	G4
Q9NRA8.218...227	G4
Q9NRM2.63...65	G4
Q9NRR5.192...194	G4
Q9NS37.20...25	G4
Q9NSC2.471...474	G4
Q9NSI8.41...57	G4
Q9NSI8.246...248	G4
Q9NSI8.307...316	G4
Q9NTI5.1324...1339	G4
Q9NTK5.125...130	G4
Q9NU39.14...48	G4
Q9NUA8.1067...1071	G4
Q9NUL5.6...9	G4
Q9NUL5.273...288	G4
Q9NUU7.128...128	G4
Q9NVN8.63...65	G4
Q9NW13.224...239	G4
Q9NWD9.20...34	G4
Q9NWT6.18...19	G4
Q9NWV8.5...28	G4
Q9NX58.324...327	G4
Q9NXF7.5...33	G4
Q9NY61.86...108	G4
Q9NY61.454...465	G4
Q9NYB0.287...293	G4
Q9NYB0.301...301	G4
Q9NYT6.90...118	G4
Q9NZI5.80...89	G4
Q9NZN9.250...254	G4
Q9NZT2.3...26	G4
Q9NZT2.499...506	G4
Q9P0T4.63...73	G4
Q9P0W2.240...242	G4
Q9P1Z0.629...644	G4
Q9P215.11...33	G4
Q9P215.93...113	G4
Q9P2I0.387...395	G4
Q9P2K9.407...417	G4
Q9P2T0.57...65	G4
Q9UBB9.1...28	G4
Q9UBC1.146...160	G4
Q9UBF1.26...47	G4
Q9UBK2.637...638	G4
Q9UBT2.203...209	G4
Q9UBT6.57...70	G4
Q9UBT6.207...211	G4
Q9UBW7.1330...1330	G4
Q9UC06.107...111	G4
Q9UD57.89...100	G4
Q9UDV6.345...354	G4
Q9UEG4.787...799	G4
Q9UFC0.31...33	G4
Q9UGC6.62...65	G4
Q9UHB7.769...774	G4
Q9UHR5.56...75	G4
Q9UHY7.46...69	G4
Q9UI26.386...393	G4
Q9UI26.612...618	G4
Q9UIG0.1249...1272	G4
Q9UIH9.7...10	G4
Q9UIL8.81...85	G4
Q9UIS9.175...188	G4
Q9UIU6.19...30	G4
Q9UJ78.658...659	G4
Q9UJ98.1130...1134	G4
Q9UJL9.224...225	G4
Q9UJU3.88...97	G4
Q9UJV9.284...286	G4
Q9UK12.20...20	G4
Q9UK32.34...48	G4
Q9UK99.7...11	G4
Q9UK99.428...436	G4
Q9UKE5.55...69	G4
Q9UKG1.249...253	G4
Q9UKL3.56...67	G4
Q9UKN5.762...772	G4
Q9UKT4.119...132	G4
Q9UKT4.152...181	G4
Q9UKT9.15...16	G4
Q9UKV8.72...77	G4
Q9UL03.804...807	G4
Q9UL36.1088...1103	G4
Q9UL68.111...114	G4
Q9ULD2.152...156	G4
Q9ULG1.130...148	G4
Q9ULJ6.607...608	G4
Q9ULR0.207...223	G4
Q9ULX6.550...564	G4
Q9UMS4.36...37	G4
Q9UN42.57...59	G4
Q9UNH5.374...388	G4
Q9UNI6.277...278	G4
Q9UPN6.489...499	G4
Q9UPN9.43...61	G4
Q9UPP1.646...655	G4
Q9UPV0.216...230	G4
Q9UPW0.64...73	G4
Q9UQ07.82...84	G4
Q9UQ88.69...79	G4
Q9UQ88.298...301	G4
Q9UQB3.99...112	G4
Q9UQF2.104...118	G4
Q9UQR1.38...43	G4
Q9UQR1.258...264	G4
Q9Y222.2...17	G4
Q9Y266.140...155	G4
Q9Y297.58...65	G4
Q9Y2H8.35...36	G4
Q9Y2L1.121...140	G4
Q9Y2L8.484...485	G4
Q9Y2M5.100...103	G4
Q9Y2N7.224...225	G4
Q9Y2P0.9...39	G4
Q9Y2W1.417...419	G4
Q9Y2W1.800...808	G4
Q9Y2W2.350...367	G4
Q9Y2X3.466...485	G4
Q9Y2Y1.59...66	G4
Q9Y3E1.28...35	G4
Q9Y3M9.537...541	G4
Q9Y3S2.152...161	G4
Q9Y3T9.30...34	G4
Q9Y3T9.95...111	G4
Q9Y3T9.673...711	G4
Q9Y3Z3.126...128	G4
Q9Y467.925...927	G4
Q9Y4B6.18...19	G4
Q9Y4I5.30...34	G4
Q9Y4W2.210...216	G4
Q9Y4X4.73...80	G4
Q9Y4X5.3...29	G4
Q9Y508.210...213	G4
Q9Y5A6.99...101	G4
Q9Y5A7.480...485	G4
Q9Y5K5.32...33	G4
Q9Y5Q3.277...278	G4
Q9Y5Q9.96...99	G4
Q9Y6E0.230...233	G4
Q9Y6F1.159...163	G4
Q9Y6F7.31...43	G4
Q9Y6F8.31...43	G4
Q9Y6I3.55...58	G4
Q9Y6P5.7...10	G4
Q9Y6W3.99...100	G4
Q9Y6X0.49...72	G4
Q9Y6X4.12...33	G4
O60716.521...528	G4
P27695.8...13	G4
Q15431.679...682	G4
O15234.462...466	G4
O60716.942...958	G4
O95644.924...933	G4
P00519.1090...1100	G4
P04637.339...350	G4
P38398.22...30	G4
P38398.81...99	G4
P78545.102...112	G4
Q12968.1032...1041	G4
Q13107.133...141	G4
Q13469.904...913	G4
Q14494.251...260	G4
Q14653.136...150	G4
Q8NFU5.170...179	G4
Q8WUI4.918...952	G4
Q96AP0.185...196	G4
Q96D46.480...489	G4
Q9H814.130...139	G4
Q9UMX3.70...78	G4
Q9UQL6.1081...1122	G4
A5LHX3.165...171	G5
A6NHQ4.94...98	G5
A8K0S8.83...87	G5
A8K0S8.307...313	G5
A8MPP1.379...384	G5
B4DXR9.487...487	G5
O00321.256...256	G5
O00499.92...97	G5
O14595.11...14	G5
O14777.8...24	G5
O14802.6...10	G5
O15090.89...99	G5
O15090.634...640	G5
O15156.24...29	G5
O15234.2...22	G5
O15266.35...39	G5
O15350.347...358	G5
O15357.606...611	G5
O15381.724...726	G5
O43189.121...129	G5
O43189.373...377	G5
O43257.20...43	G5
O43593.22...34	G5
O60260.273...275	G5
O60506.526...529	G5
O60716.26...35	G5
O60885.1262...1275	G5
O60902.192...192	G5
O60907.63...71	G5
O75541.290...297	G5
O75618.51...66	G5
O75909.371...374	G5
O94762.8...14	G5
O94850.279...282	G5
O94906.579...580	G5
O95072.35...35	G5
O95073.117...131	G5
P00973.86...99	G5
P01100.157...173	G5
P09622.108...110	G5
P0C1S8.176...179	G5
P0C870.8...11	G5
P0CG24.305...306	G5
P0DI83.5...9	G5
P0DN79.188...193	G5
P10242.1...25	G5
P10243.169...174	G5
P10243.454...455	G5
P10244.1...20	G5
P10275.20...23	G5
P13631.369...369	G5
P14373.160...160	G5
P16989.340...342	G5
P17544.327...336	G5
P18615.208...241	G5
P20618.13...20	G5
P20749.35...36	G5
P22392.18...20	G5
P27361.239...242	G5
P28062.5...11	G5
P28062.125...131	G5
P31152.39...41	G5
P35520.188...193	G5
P36873.306...309	G5
P40763.333...336	G5
P43034.6...10	G5
P46940.26...37	G5
P46940.829...834	G5
P48378.53...53	G5
P49591.26...26	G5
P49736.152...160	G5
P49760.418...426	G5
P50148.292...303	G5
P50549.428...431	G5
P52737.63...65	G5
P53370.130...132	G5
P53671.11...17	G5
P53778.28...35	G5
P55199.178...180	G5
P55199.345...348	G5
P57071.1069...1073	G5
P60510.4...18	G5
P78367.256...257	G5
P78412.32...32	G5
P83369.279...280	G5
P98168.445...450	G5
Q00534.46...48	G5
Q00534.288...288	G5
Q01085.5...9	G5
Q01094.91...92	G5
Q05215.5...9	G5
Q05397.33...36	G5
Q05923.117...124	G5
Q06413.465...467	G5
Q06730.29...34	G5
Q06730.63...66	G5
Q07352.167...172	G5
Q08J23.5...24	G5
Q09019.337...342	G5
Q10586.273...275	G5
Q12796.8...11	G5
Q12870.79...83	G5
Q13118.60...65	G5
Q13123.345...363	G5
Q13469.128...129	G5
Q13886.19...22	G5
Q13951.70...84	G5
Q13951.154...168	G5
Q14542.3...9	G5
Q14966.21...27	G5
Q15050.252...252	G5
Q15361.178...182	G5
Q15434.7...11	G5
Q15560.31...33	G5
Q15596.261...263	G5
Q15633.230...234	G5
Q16676.50...69	G5
Q17RS7.796...799	G5
Q1W209.28...43	G5
Q3B726.9...10	G5
Q460N5.61...65	G5
Q495C1.272...280	G5
Q4G0J3.255...259	G5
Q504T8.426...428	G5
Q53GL0.10...16	G5
Q53GS9.354...357	G5
Q53GT1.24...28	G5
Q53HL2.30...32	G5
Q53HV7.172...179	G5
Q5F1R6.470...473	G5
Q5HYK9.495...497	G5
Q5T200.694...697	G5
Q5T200.719...746	G5
Q5T200.1226...1226	G5
Q5T200.1353...1356	G5
Q5TA31.19...21	G5
Q5TAQ9.8...14	G5
Q5TAQ9.552...554	G5
Q5VWQ0.25...26	G5
Q5VWQ0.241...248	G5
Q5XG87.763...765	G5
Q69YH5.94...97	G5
Q69YH5.837...840	G5
Q6DN03.114...116	G5
Q6DRA6.114...116	G5
Q6IN85.10...26	G5
Q6ISB3.25...33	G5
Q6P1L6.275...278	G5
Q6PML9.32...35	G5
Q6V9R5.11...15	G5
Q6ZN11.336...338	G5
Q6ZNH5.56...57	G5
Q6ZSS3.160...161	G5
Q76L83.310...312	G5
Q7RTS1.60...64	G5
Q7Z589.11...13	G5
Q7Z591.21...43	G5
Q7Z628.170...189	G5
Q86TG7.5...11	G5
Q86TM3.411...416	G5
Q86TU7.252...254	G5
Q86U70.354...356	G5
Q86U86.852...863	G5
Q86UE8.3...12	G5
Q86UZ6.278...295	G5
Q86X51.96...96	G5
Q86X51.293...295	G5
Q8IW19.8...10	G5
Q8IY81.640...641	G5
Q8IYB8.128...129	G5
Q8IZU3.167...172	G5
Q8N163.7...11	G5
Q8N2I9.5...8	G5
Q8N9Z0.423...428	G5
Q8NC26.30...32	G5
Q8NCP5.386...400	G5
Q8ND76.133...140	G5
Q8NDX5.890...893	G5
Q8NDX5.896...898	G5
Q8NDX6.60...72	G5
Q8NEK5.419...421	G5
Q8NFH5.62...65	G5
Q8NFW5.196...200	G5
Q8NI27.1453...1455	G5
Q8TAQ2.108...113	G5
Q8TBE0.172...173	G5
Q8TD23.177...181	G5
Q8TF01.686...689	G5
Q8TF20.184...186	G5
Q8TF20.188...189	G5
Q8WVB6.101...102	G5
Q8WWL7.493...493	G5
Q8WXA9.444...446	G5
Q92560.664...673	G5
Q92618.466...470	G5
Q93009.63...66	G5
Q93009.904...905	G5
Q96AY2.214...216	G5
Q96BS2.96...97	G5
Q96D70.149...163	G5
Q96DN6.960...961	G5
Q96EG3.515...520	G5
Q96GD4.12...14	G5
Q96GD4.24...27	G5
Q96H22.192...195	G5
Q96HI0.224...225	G5
Q96HQ0.254...260	G5
Q96I25.140...157	G5
Q96IY1.28...35	G5
Q96JF6.383...384	G5
Q96JH7.779...786	G5
Q96L96.1660...1665	G5
Q96M94.63...66	G5
Q96MB7.10...33	G5
Q96MT3.36...44	G5
Q96PE6.173...173	G5
