sample	Subset
Q96H40.296...308	G3
Q96H86.202...221	G3
Q96H86.272...314	G3
Q96HI0.23...39	G3
Q96HI0.614...626	G3
Q96HQ0.118...138	G3
Q96HQ0.287...304	G3
Q96IQ9.283...301	G3
Q96IR2.275...292	G3
Q96IR2.557...564	G3
Q96IR2.806...817	G3
Q96J01.228...240	G3
Q96J02.544...565	G3
Q96JC9.20...45	G3
Q96JF6.247...294	G3
Q96JK9.177...202	G3
Q96JM3.8...21	G3
Q96JM3.39...65	G3
Q96JP5.360...400	G3
Q96JY0.155...189	G3
Q96JZ2.94...101	G3
Q96JZ2.178...187	G3
Q96K58.98...126	G3
Q96K58.221...247	G3
Q96K58.258...273	G3
Q96K58.279...311	G3
Q96K58.396...425	G3
Q96K62.424...442	G3
Q96K80.199...221	G3
Q96K83.177...194	G3
Q96K83.208...237	G3
Q96K83.384...398	G3
Q96K83.967...985	G3
Q96K83.1268...1284	G3
Q96KF2.1...20	G3
Q96KK5.79...103	G3
Q96KM6.147...170	G3
Q96KM6.631...650	G3
Q96KQ7.496...522	G3
Q96LM6.7...44	G3
Q96LT7.28...65	G3
Q96LW1.470...483	G3
Q96LW9.336...364	G3
Q96LX8.248...277	G3
Q96LX8.399...413	G3
Q96M93.284...304	G3
Q96MN5.85...107	G3
Q96MR9.379...390	G3
Q96MU6.253...260	G3
Q96MX3.572...605	G3
Q96N20.229...258	G3
Q96N58.63...75	G3
Q96N95.249...269	G3
Q96NB3.93...120	G3
Q96ND8.220...251	G3
Q96ND8.313...343	G3
Q96NG5.222...246	G3
Q96NG5.263...271	G3
Q96NI8.422...462	G3
Q96NJ3.449...478	G3
Q96NJ6.203...248	G3
Q96NY9.456...472	G3
Q96PQ6.215...233	G3
Q96PQ6.562...580	G3
Q96PU8.302...328	G3
Q96PY6.280...299	G3
Q96PZ2.60...72	G3
Q96Q89.1777...1791	G3
Q96QT6.120...132	G3
Q96QU4.87...112	G3
Q96QV6.80...104	G3
Q96RE9.316...328	G3
Q96RE9.555...588	G3
Q96RI1.26...38	G3
Q96RI1.116...142	G3
Q96RI1.172...210	G3
Q96RI1.264...280	G3
Q96RK0.156...175	G3
Q96S55.63...87	G3
Q96SE7.804...827	G3
Q96SK3.340...356	G3
Q96SK3.372...390	G3
Q96SL8.56...70	G3
Q96SL8.97...125	G3
Q96SL8.228...243	G3
Q96SL8.433...450	G3
Q96SQ5.88...108	G3
Q96SQ5.238...269	G3
Q96SQ5.288...316	G3
Q96SQ5.336...363	G3
Q96SQ5.369...384	G3
Q96SQ5.496...534	G3
Q96SQ5.542...572	G3
Q96SR6.422...452	G3
Q96SW2.231...235	G3
Q96SZ4.336...362	G3
Q96T23.1238...1255	G3
Q96T92.472...489	G3
Q99504.318...339	G3
Q99590.58...85	G3
Q99594.43...73	G3
Q99612.219...229	G3
Q99612.249...279	G3
Q99623.87...105	G3
Q99661.59...98	G3
Q99676.221...242	G3
Q99676.266...296	G3
Q99684.8...35	G3
Q99684.257...274	G3
Q99684.291...302	G3
Q99717.364...376	G3
Q99848.126...141	G3
Q99873.267...277	G3
Q99878.79...103	G3
Q9BR39.488...521	G3
Q9BR84.474...502	G3
Q9BRH9.220...250	G3
Q9BRH9.408...456	G3
Q9BRH9.461...494	G3
Q9BRP0.144...166	G3
Q9BRR0.513...534	G3
Q9BS31.450...475	G3
Q9BSG1.174...199	G3
Q9BSK1.157...175	G3
Q9BT78.3...25	G3
Q9BTM1.81...102	G3
Q9BTV5.60...91	G3
Q9BUG6.298...309	G3
Q9BUG6.373...412	G3
Q9BUT9.5...25	G3
Q9BUY5.234...258	G3
Q9BUY5.391...416	G3
Q9BV38.68...83	G3
Q9BV68.268...279	G3
Q9BW71.34...48	G3
Q9BW85.2...21	G3
Q9BWF2.402...410	G3
Q9BWG6.131...144	G3
Q9BWH6.3...41	G3
Q9BWH6.304...320	G3
Q9BWJ5.1...27	G3
Q9BWJ5.45...69	G3
Q9BWM5.274...298	G3
Q9BWM5.426...450	G3
Q9BWM5.534...568	G3
Q9BWW7.5...31	G3
Q9BWW7.223...238	G3
Q9BX26.1283...1297	G3
Q9BX63.7...40	G3
Q9BX82.356...386	G3
Q9BX82.528...560	G3
Q9BX82.574...604	G3
Q9BXA9.1121...1142	G3
Q9BXA9.1147...1186	G3
Q9BXG8.4...18	G3
Q9BXG8.52...66	G3
Q9BXL8.1...24	G3
Q9BXM0.134...155	G3
Q9BY31.319...332	G3
Q9BY66.256...273	G3
Q9BY77.306...328	G3
Q9BYH8.166...179	G3
Q9BYN7.346...362	G3
Q9BZ95.1374...1395	G3
Q9BZE4.59...71	G3
Q9C002.3...17	G3
Q9C0A6.766...818	G3
Q9C0C2.89...100	G3
Q9C0C9.1256...1269	G3
Q9C0F3.194...222	G3
Q9C0F3.244...268	G3
Q9C0F3.409...438	G3
Q9C0K0.431...437	G3
Q9C0K0.462...492	G3
Q9C0K0.681...702	G3
Q9GZL7.120...134	G3
Q9GZM3.43...54	G3
Q9GZR2.1...16	G3
Q9GZU2.263...281	G3
Q9GZU2.393...411	G3
Q9GZU2.574...590	G3
Q9GZU2.1336...1346	G3
Q9GZU7.124...147	G3
Q9GZV8.462...499	G3
Q9GZY0.18...35	G3
Q9H009.193...205	G3
Q9H079.86...99	G3
Q9H0D2.860...877	G3
Q9H0E7.42...63	G3
Q9H0F5.50...78	G3
Q9H0H5.196...213	G3
Q9H0M0.52...74	G3
Q9H116.533...580	G3
Q9H165.378...391	G3
Q9H165.417...444	G3
Q9H165.742...766	G3
Q9H1B4.97...105	G3
Q9H1B4.315...338	G3
Q9H1B7.51...74	G3
Q9H1I8.1...22	G3
Q9H204.142...152	G3
Q9H2W2.88...104	G3
Q9H2X6.20...47	G3
Q9H2Z4.25...38	G3
Q9H3S7.16...28	G3
Q9H410.18...42	G3
Q9H422.17...44	G3
Q9H4E7.282...293	G3
Q9H4I0.29...34	G3
Q9H4Z2.671...685	G3
Q9H5H4.275...291	G3
Q9H5H4.402...423	G3
Q9H5H4.434...452	G3
Q9H5H4.455...489	G3
Q9H5H4.508...532	G3
Q9H5V7.160...161	G3
Q9H609.82...97	G3
Q9H633.1...21	G3
Q9H633.56...75	G3
Q9H6Z4.116...131	G3
Q9H6Z9.60...70	G3
Q9H7B4.59...73	G3
Q9H7R0.356...372	G3
Q9H7R0.384...415	G3
Q9H7R5.406...420	G3
Q9H7X3.132...143	G3
Q9H7X3.156...192	G3
Q9H816.59...67	G3
Q9H816.386...393	G3
Q9H871.67...84	G3
Q9H898.53...68	G3
Q9H898.154...180	G3
Q9H8G1.378...389	G3
Q9H8H2.177...193	G3
Q9H8W5.24...52	G3
Q9H944.111...127	G3
Q9H9D4.353...366	G3
Q9H9D4.490...510	G3
Q9H9D4.516...563	G3
Q9H9L3.268...285	G3
Q9H9L7.1...38	G3
Q9H9P5.20...28	G3
Q9H9Z2.159...179	G3
Q9HAH1.149...163	G3
Q9HAN9.22...38	G3
Q9HAW4.280...297	G3
Q9HAZ1.399...421	G3
Q9HAZ2.359...381	G3
Q9HAZ2.468...478	G3
Q9HB58.576...600	G3
Q9HB65.215...227	G3
Q9HBT7.404...430	G3
Q9HBT7.639...671	G3
Q9HBT7.731...756	G3
Q9HC62.25...70	G3
Q9HCG1.316...327	G3
Q9HCG1.471...500	G3
Q9HCG8.118...145	G3
Q9HCM1.1...20	G3
Q9HCX3.134...148	G3
Q9HCX3.325...357	G3
Q9HCX3.524...550	G3
Q9NP50.177...186	G3
Q9NP64.39...51	G3
Q9NPC7.473...498	G3
Q9NPE3.1...19	G3
Q9NQ03.161...179	G3
Q9NQ03.223...240	G3
Q9NQ94.3...20	G3
Q9NQL9.55...67	G3
Q9NQV6.544...570	G3
Q9NQV6.618...628	G3
Q9NQV7.579...606	G3
Q9NQV7.687...704	G3
Q9NQV8.310...335	G3
Q9NQX0.478...486	G3
Q9NQX1.418...440	G3
Q9NQZ8.174...210	G3
Q9NQZ8.324...351	G3
Q9NQZ8.355...372	G3
Q9NQZ8.390...430	G3
Q9NR00.25...44	G3
Q9NRA8.480...494	G3
Q9NRH2.126...145	G3
Q9NRM7.9...36	G3
Q9NRW4.28...51	G3
Q9NRX1.23...42	G3
Q9NS25.12...70	G3
Q9NS37.179...202	G3
Q9NS56.83...99	G3
Q9NSC2.1172...1203	G3
Q9NTW7.370...415	G3
Q9NTW7.486...496	G3
Q9NTW7.506...533	G3
Q9NU63.111...135	G3
Q9NU63.193...212	G3
Q9NU63.306...315	G3
Q9NU63.324...356	G3
Q9NUA8.859...876	G3
Q9NUA8.923...929	G3
Q9NV72.334...356	G3
Q9NV72.449...463	G3
Q9NVC6.396...423	G3
Q9NVM9.65...74	G3
Q9NVP1.53...75	G3
Q9NVR2.570...590	G3
Q9NW07.184...200	G3
Q9NW07.279...321	G3
Q9NW07.334...369	G3
Q9NW75.508...527	G3
Q9NWS1.501...526	G3
Q9NWS9.405...419	G3
Q9NWW0.42...77	G3
Q9NX58.1...41	G3
Q9NX65.1...22	G3
Q9NX65.567...598	G3
Q9NX65.615...643	G3
Q9NXE4.47...74	G3
Q9NXE8.187...208	G3
Q9NXF1.68...84	G3
Q9NXT0.145...165	G3
Q9NXT0.233...281	G3
Q9NXT0.291...326	G3
Q9NY43.271...302	G3
Q9NYD6.117...138	G3
Q9NYT6.464...493	G3
Q9NYW8.542...562	G3
Q9NZ56.56...75	G3
Q9NZ56.462...483	G3
Q9NZC9.154...185	G3
Q9NZI5.34...49	G3
Q9NZI6.5...36	G3
Q9NZJ0.666...681	G3
Q9NZL3.166...184	G3
Q9NZM5.111...128	G3
Q9NZN8.51...69	G3
Q9NZN9.1...22	G3
Q9NZP6.1119...1139	G3
Q9NZQ0.35...55	G3
Q9NZV6.1...39	G3
Q9NZV7.412...432	G3
Q9NZV7.481...509	G3
Q9P000.5...40	G3
Q9P031.103...128	G3
Q9P0J0.1...22	G3
Q9P0K7.261...289	G3
Q9P0L1.634...658	G3
Q9P0M6.65...101	G3
Q9P0T4.120...148	G3
Q9P1Z0.369...398	G3
Q9P243.432...453	G3
Q9P243.748...766	G3
Q9P243.774...807	G3
Q9P243.892...909	G3
Q9P243.938...946	G3
Q9P258.108...124	G3
Q9P2F9.102...128	G3
Q9P2F9.262...297	G3
Q9P2F9.380...415	G3
Q9P2J8.762...798	G3
Q9UBE8.254...268	G3
Q9UBK2.321...343	G3
Q9UBL3.142...163	G3
Q9UBR4.145...172	G3
Q9UBW7.496...514	G3
Q9UC06.233...243	G3
Q9UC06.338...386	G3
Q9UC07.251...258	G3
Q9UD57.1...22	G3
Q9UDV6.471...494	G3
Q9UDW3.1...20	G3
Q9UEG4.295...301	G3
Q9UEG4.575...590	G3
Q9UEG4.714...737	G3
Q9UER7.636...644	G3
Q9UGC6.1...16	G3
Q9UGI0.12...45	G3
Q9UGL1.827...832	G3
Q9UGU5.97...120	G3
Q9UGU5.249...266	G3
Q9UGU5.479...494	G3
Q9UH62.3...11	G3
Q9UHF7.55...68	G3
Q9UHF7.228...246	G3
Q9UHL9.892...918	G3
Q9UHQ7.57...72	G3
Q9UI95.34...60	G3
Q9UIE0.56...72	G3
Q9UIE0.348...375	G3
Q9UIE0.391...410	G3
Q9UIS9.132...152	G3
Q9UIU6.262...293	G3
Q9UJ78.403...420	G3
Q9UJ78.614...626	G3
Q9UJN7.271...299	G3
Q9UJQ4.406...431	G3
Q9UJQ4.880...896	G3
Q9UJU3.693...732	G3
Q9UJU3.880...892	G3
Q9UJW7.8...38	G3
Q9UJW7.383...399	G3
Q9UJW7.460...498	G3
Q9UJW7.513...543	G3
Q9UJW7.598...608	G3
Q9UJW7.803...824	G3
Q9UJW8.421...449	G3
Q9UJW8.523...551	G3
Q9UJW8.566...595	G3
Q9UJW8.660...685	G3
Q9UK12.158...191	G3
Q9UK13.398...407	G3
Q9UK33.89...116	G3
Q9UK33.122...136	G3
Q9UK58.335...346	G3
Q9UK58.432...451	G3
Q9UK61.608...631	G3
Q9UK80.388...408	G3
Q9UKS7.129...149	G3
Q9UKS7.204...229	G3
Q9UKT6.16...38	G3
Q9UKY1.327...340	G3
Q9UL36.244...273	G3
Q9UL36.689...703	G3
Q9UL36.1039...1063	G3
Q9UL36.1695...1709	G3
Q9UL36.1778...1814	G3
Q9UL40.259...279	G3
Q9UL59.288...323	G3
Q9UL59.556...575	G3
Q9ULD5.777...797	G3
Q9ULM2.379...390	G3
Q9ULU4.5...35	G3
Q9ULW0.61...79	G3
Q9ULX5.31...69	G3
Q9ULX6.518...528	G3
Q9UM07.52...77	G3
Q9UM63.1...26	G3
Q9UM63.49...76	G3
Q9UM63.96...144	G3
Q9UM63.202...223	G3
Q9UMQ3.50...66	G3
Q9UMX0.83...100	G3
Q9UMX3.146...161	G3
Q9UNN4.195...209	G3
Q9UPG8.89...108	G3
Q9UPG8.167...180	G3
Q9UPM6.210...236	G3
Q9UPM6.265...289	G3
Q9UPR3.279...299	G3
Q9UPT9.155...181	G3
Q9UPV0.122...131	G3
Q9UPW6.18...42	G3
Q9UPZ9.235...263	G3
Q9UQ84.1...20	G3
Q9UQ84.280...295	G3
Q9UQ84.418...441	G3
Q9UQ84.449...476	G3
Q9UQB3.360...371	G3
Q9UQE7.10...30	G3
Q9UQR1.190...210	G3
Q9Y266.187...203	G3
Q9Y272.4...25	G3
Q9Y281.105...119	G3
Q9Y283.147...165	G3
Q9Y295.12...24	G3
Q9Y2A4.176...192	G3
Q9Y2A4.339...355	G3
Q9Y2A4.408...439	G3
Q9Y2F9.20...42	G3
Q9Y2G1.243...271	G3
Q9Y2G2.164...171	G3
Q9Y2K1.3...21	G3
Q9Y2L8.347...361	G3
Q9Y2L8.595...629	G3
Q9Y2L8.638...671	G3
Q9Y2M2.227...249	G3
Q9Y2M5.312...324	G3
Q9Y2P0.138...171	G3
Q9Y2P0.347...383	G3
Q9Y2P0.472...498	G3
Q9Y2P7.363...401	G3
Q9Y2P7.405...439	G3
Q9Y2P7.494...509	G3
Q9Y2P7.519...551	G3
Q9Y2P7.571...617	G3
Q9Y2P8.102...120	G3
Q9Y2U9.77...97	G3
Q9Y2V0.55...66	G3
Q9Y2Z0.64...71	G3
Q9Y314.20...28	G3
Q9Y330.356...380	G3
Q9Y3M9.330...344	G3
Q9Y3M9.564...580	G3
Q9Y3T9.1...23	G3
Q9Y3Y4.22...54	G3
Q9Y462.523...547	G3
Q9Y466.30...58	G3
Q9Y467.380...415	G3
Q9Y4E8.113...122	G3
Q9Y4K0.254...284	G3
Q9Y4K0.305...325	G3
Q9Y4X4.372...392	G3
Q9Y4Z0.4...26	G3
Q9Y5K1.90...108	G3
Q9Y615.25...55	G3
Q9Y6F7.120...133	G3
Q9Y6I3.10...26	G3
Q9Y6K0.1...24	G3
Q9Y6K0.43...53	G3
Q9Y6R6.254...276	G3
Q9Y6R6.506...513	G3
Q9Y6X2.8...37	G3
Q9Y6X3.42...72	G3
Q9Y6X8.308...326	G3
Q9Y6Y1.3...42	G3
A0A1B0GTS1.197...208	G4
A0A1B0GWH4.197...208	G4
A0A5F9ZHS7.41...64	G4
A1A519.1...19	G4
A2RRD8.147...166	G4
A2RU54.193...215	G4
A4D1E9.52...71	G4
A6NCS4.35...38	G4
A6NCS4.174...200	G4
A6NF01.4...45	G4
A6NF01.71...96	G4
A6NFD8.15...38	G4
A6NFI3.842...869	G4
A6NGD5.362...383	G4
A6NGD5.471...494	G4
A6NGY1.88...112	G4
A6NGY1.157...173	G4
A6NHQ2.68...110	G4
A6NHT5.273...291	G4
A6NJT0.96...125	G4
A6NK53.412...428	G4
A6NLF2.42...69	G4
A6NLW8.14...32	G4
A6NM28.148...173	G4
A6NMT0.220...242	G4
A6NNA5.75...102	G4
A7MD48.157...190	G4
A7MD48.210...229	G4
A8K8V0.313...351	G4
A8MTJ6.225...249	G4
A8MTQ0.196...223	G4
A8MUZ8.196...217	G4
A8MWA4.20...37	G4
A9QM74.6...36	G4
A9YTQ3.18...51	G4
B2RD01.19...35	G4
B2RXH8.136...161	G4
B7ZW38.136...161	G4
C9JSJ3.147...178	G4
O00110.135...164	G4
O00159.775...800	G4
O00257.297...328	G4
O00267.329...346	G4
O00321.275...300	G4
O00327.81...104	G4
O00358.128...162	G4
O00401.144...160	G4
O00425.66...89	G4
O00472.179...199	G4
O00482.141...160	G4
O00488.20...44	G4
O00566.7...26	G4
O00570.58...86	G4
O14503.30...70	G4
O14628.64...68	G4
O14628.317...320	G4
O14744.49...66	G4
O14753.120...173	G4
O14757.274...282	G4
O14771.325...346	G4
O14813.84...107	G4
O14867.566...587	G4
O14901.439...469	G4
O14924.7...12	G4
O15016.174...196	G4
O15054.188...200	G4
O15054.226...236	G4
O15054.975...985	G4
O15062.194...209	G4
O15090.363...381	G4
O15145.29...35	G4
O15151.436...447	G4
O15156.361...389	G4
O15156.423...474	G4
O15164.1033...1049	G4
O15213.570...581	G4
O15353.126...129	G4
O15360.9...46	G4
O15370.41...73	G4
O15370.105...130	G4
O15499.170...194	G4
O15522.81...106	G4
O15522.132...152	G4
O15525.61...71	G4
O15541.20...46	G4
O43143.1...24	G4
O43151.23...68	G4
O43151.1003...1005	G4
O43186.86...98	G4
O43186.115...127	G4
O43248.15...21	G4
O43248.274...298	G4
O43290.90...113	G4
O43293.45...68	G4
O43293.289...310	G4
O43309.307...321	G4
O43316.210...237	G4
O43361.455...481	G4
O43364.184...202	G4
O43390.404...427	G4
O43395.507...525	G4
O43463.23...27	G4
O43513.139...164	G4
O43663.470...492	G4
O43665.53...56	G4
O43679.250...264	G4
O43684.264...280	G4
O43709.271...278	G4
O43711.155...182	G4
O43711.207...234	G4
O43763.147...172	G4
O43763.197...224	G4
O43781.468...494	G4
O43791.367...370	G4
O43812.91...114	G4
O43823.296...308	G4
O43823.362...397	G4
O43889.157...163	G4
O43918.110...143	G4
O60248.121...134	G4
O60304.133...148	G4
O60304.415...437	G4
O60315.9...37	G4
O60341.54...71	G4
O60341.107...129	G4
O60663.213...235	G4
O60663.271...284	G4
O60675.59...92	G4
O60765.346...352	G4
O60765.402...432	G4
O60812.137...161	G4
O60902.139...154	G4
O60936.7...22	G4
O75164.836...843	G4
O75175.73...83	G4
O75319.125...130	G4
O75360.104...134	G4
O75364.106...131	G4
O75386.20...56	G4
O75400.607...610	G4
O75444.296...317	G4
O75446.113...142	G4
O75448.833...846	G4
O75461.52...75	G4
O75467.478...516	G4
O75469.60...76	G4
O75469.90...116	G4
O75475.143...163	G4
O75541.1...32	G4
O75582.671...683	G4
O75586.230...245	G4
O75593.8...34	G4
O75618.103...116	G4
O75618.170...195	G4
O75683.140...169	G4
O75683.219...234	G4
O75683.293...307	G4
O75683.314...350	G4
O75764.113...139	G4
O75934.34...49	G4
O75943.57...73	G4
O76021.286...320	G4
O76064.149...162	G4
O77932.1...22	G4
O94768.65...76	G4
O94782.294...318	G4
O94818.448...470	G4
O94850.119...138	G4
O94851.1060...1078	G4
O94906.171...182	G4
O94913.493...522	G4
O94913.531...565	G4
O94913.714...721	G4
O94993.407...426	G4
O95049.86...107	G4
O95076.198...213	G4
O95201.389...409	G4
O95201.512...533	G4
O95218.22...50	G4
O95231.128...152	G4
O95391.167...182	G4
O95402.393...406	G4
O95402.437...444	G4
O95416.23...43	G4
O95478.5...37	G4
O95600.319...346	G4
O95644.266...272	G4
O95718.147...175	G4
O95757.84...104	G4
O95760.65...69	G4
O95926.108...136	G4
O95947.288...289	G4
O95990.55...72	G4
O96017.177...198	G4
O96017.510...536	G4
O96028.394...411	G4
O96028.544...559	G4
O96028.1341...1365	G4
P01106.324...326	G4
P02545.469...472	G4
P03372.233...286	G4
P04053.9...32	G4
P04150.470...494	G4
P04908.1...20	G4
P05114.1...22	G4
P05412.252...273	G4
P06401.614...641	G4
P07199.4...17	G4
P08235.656...676	G4
P09017.152...173	G4
P09017.202...227	G4
P09086.297...310	G4
P09086.341...366	G4
P09630.167...202	G4
P0C0S8.1...20	G4
P0C1H6.5...52	G4
P0C6A0.8...36	G4
P0C7T5.13...28	G4
P0C7X2.216...222	G4
P0C860.261...278	G4
P0CJ78.886...915	G4
P0CJ78.939...986	G4
P0CJ79.625...639	G4
P0DMR1.136...161	G4
P0DMV8.255...259	G4
P10072.627...651	G4
P10074.551...573	G4
P10242.159...182	G4
P10244.116...136	G4
P10244.408...429	G4
P10276.111...135	G4
P10588.72...118	G4
P10589.103...126	G4
P10589.139...153	G4
P10826.111...136	G4
P10827.106...146	G4
P10828.128...145	G4
P11441.33...59	G4
P11473.47...102	G4
P11474.120...142	G4
P11802.277...283	G4
P11831.91...105	G4
P12272.138...148	G4
P12524.284...296	G4
P12524.335...347	G4
P12755.453...459	G4
P13349.75...101	G4
P13378.215...239	G4
P13631.114...134	G4
P14652.183...207	G4
P14653.244...264	G4
P15036.414...423	G4
P15172.99...130	G4
P15173.74...90	G4
P15336.364...392	G4
P15407.126...130	G4
P15408.138...155	G4
P15918.218...227	G4
P16104.1...21	G4
P17010.396...412	G4
P17017.366...369	G4
P17021.620...651	G4
P17022.411...422	G4
P17024.331...349	G4
P17029.492...546	G4
P17096.20...43	G4
P17098.457...510	G4
P17275.273...302	G4
P17481.154...197	G4
P17483.160...176	G4
P17509.196...202	G4
P17535.273...301	G4
P17844.347...364	G4
P17947.225...240	G4
P18146.389...413	G4
P18847.84...106	G4
P18848.299...301	G4
P19532.400...416	G4
P19793.192...216	G4
P19838.360...374	G4
P20264.448...474	G4
P20265.393...420	G4
P20393.190...207	G4
P20592.1...22	G4
P20671.1...20	G4
P20700.407...428	G4
P20794.430...448	G4
P21127.115...141	G4
P21580.18...34	G4
P21675.252...277	G4
P21675.1428...1450	G4
P22674.20...42	G4
P23409.79...101	G4
P23409.113...119	G4
P23497.524...560	G4
P23497.575...600	G4
P23759.209...234	G4
P23760.212...232	G4
P24468.93...116	G4
P24468.129...157	G4
P24864.2...40	G4
P24928.321...334	G4
P25800.26...37	G4
P25963.21...32	G4
P26358.958...963	G4
P26367.250...272	G4
P26368.52...79	G4
P27361.152...170	G4
P28069.205...228	G4
P28069.256...279	G4
P28347.47...72	G4
P28360.212...235	G4
P28698.559...576	G4
P28698.670...701	G4
P28715.1172...1185	G4
P28749.155...174	G4
P31152.50...65	G4
P31260.375...402	G4
P31270.240...253	G4
P31270.278...306	G4
P31273.178...206	G4
P31275.252...278	G4
P31277.266...283	G4
P31277.304...331	G4
P31314.242...269	G4
P32242.74...102	G4
P32243.87...96	G4
P32314.7...12	G4
P35226.228...247	G4
P35269.416...431	G4
P35452.237...267	G4
P35548.183...201	G4
P35638.95...118	G4
P35680.229...264	G4
P35680.301...309	G4
P35713.127...174	G4
P36402.346...356	G4
P36639.56...70	G4
P38398.502...517	G4
P38646.102...135	G4
P39023.357...372	G4
P39748.233...247	G4
P39880.18...34	G4
P41002.570...582	G4
P41161.2...36	G4
P41225.151...166	G4
P41225.194...214	G4
P41235.113...138	G4
P42166.426...446	G4
P42167.254...276	G4
P42285.47...52	G4
P42285.63...64	G4
P42696.1...25	G4
P46087.10...61	G4
P46087.791...809	G4
P46527.152...170	G4
P48382.455...479	G4
P48431.46...74	G4
P48431.110...117	G4
P48443.191...224	G4
P48552.91...106	G4
P48742.219...242	G4
P49335.323...348	G4
P49585.1...27	G4
P49640.223...244	G4
P49711.22...26	G4
P49711.274...303	G4
P49716.29...33	G4
P49758.220...228	G4
P49759.1...41	G4
P49759.129...154	G4
P49790.689...694	G4
P49796.126...129	G4
P49842.115...138	G4
P50148.16...33	G4
P50221.212...239	G4
P50222.234...250	G4
P50458.219...236	G4
P50458.264...281	G4
P50549.2...39	G4
P50553.86...103	G4
P50607.6...45	G4
P51508.188...194	G4
P51522.489...511	G4
P51531.1340...1359	G4
P51531.1556...1563	G4
P51532.467...471	G4
P51786.149...172	G4
P51814.23...42	G4
P51825.877...905	G4
P51826.30...34	G4
P51826.645...655	G4
P51826.957...976	G4
P51991.94...109	G4
P52292.21...41	G4
P52294.1...35	G4
P52701.290...316	G4
P52736.381...397	G4
P52737.480...506	G4
P52740.606...682	G4
P52743.145...179	G4
P52746.467...499	G4
P52951.287...311	G4
P52952.167...201	G4
P52954.118...136	G4
P52954.159...188	G4
P53801.118...140	G4
P54132.1339...1360	G4
P54253.773...782	G4
P54821.83...109	G4
P55317.254...275	G4
P55854.41...69	G4
P56545.1...25	G4
P56915.205...231	G4
P57071.863...890	G4
P57082.87...108	G4
P57678.201...207	G4
P57682.239...259	G4
P57682.309...332	G4
P57771.8...25	G4
P57772.546...565	G4
P58304.188...213	G4
P59047.319...328	G4
P59817.69...81	G4
P59923.619...645	G4
P61289.1...23	G4
P61296.98...119	G4
P61371.222...237	G4
P61571.4...31	G4
P61572.5...33	G4
P61573.5...33	G4
P61574.5...33	G4
P61575.5...33	G4
P61576.6...38	G4
P61578.5...32	G4
P61579.5...33	G4
P61956.42...67	G4
P62699.91...97	G4
P62805.1...25	G4
P68036.1...21	G4
P68431.114...135	G4
P78332.1025...1043	G4
P78337.82...107	G4
P78337.132...158	G4
P78347.339...361	G4
P78362.672...675	G4
P78367.202...230	G4
P78411.159...174	G4
P78412.188...215	G4
P78414.171...198	G4
P78415.171...197	G4
P78424.607...617	G4
P78426.283...299	G4
P78549.47...74	G4
P78563.44...72	G4
P81133.9...30	G4
P98168.463...490	G4
P98169.472...495	G4
P98175.833...843	G4
P98182.245...274	G4
Q00056.242...279	G4
Q00169.215...224	G4
Q00444.184...217	G4
Q00653.307...321	G4
Q00653.333...349	G4
Q00839.20...40	G4
Q00839.245...262	G4
Q00987.178...195	G4
Q01101.295...320	G4
Q01196.172...195	G4
Q01469.12...17	G4
Q01851.356...361	G4
Q01860.220...244	G4
Q01860.280...298	G4
Q01892.217...230	G4
Q01892.244...260	G4
Q01970.1096...1102	G4
Q02086.564...590	G4
Q02241.276...300	G4
Q02297.544...558	G4
Q02446.683...702	G4
Q02447.649...697	G4
Q02577.66...78	G4
Q02930.383...418	G4
Q03014.162...197	G4
Q03052.381...406	G4
Q03112.834...852	G4
Q03112.918...951	G4
Q03181.90...106	G4
Q03188.740...757	G4
Q03828.224...253	G4
Q03924.19...49	G4
Q04741.154...169	G4
Q04743.150...170	G4
Q04864.91...114	G4
Q05215.533...563	G4
Q05519.329...392	G4
Q06187.41...53	G4
Q06330.20...44	G4
Q06416.221...245	G4
Q06416.279...306	G4
Q06587.84...106	G4
Q07869.120...135	G4
Q07869.151...178	G4
Q08050.249...264	G4
Q08170.224...254	G4
Q08170.336...360	G4
Q08170.365...396	G4
Q08881.6...23	G4
Q08945.540...563	G4
Q08999.930...952	G4
Q08AN1.383...404	G4
Q08J23.555...572	G4
Q09161.1...29	G4
Q0D2I5.355...377	G4
Q0VD86.86...111	G4
Q0VGE8.240...264	G4
Q0VGE8.453...469	G4
Q10587.245...259	G4
Q12796.84...110	G4
Q12872.761...778	G4
Q12872.844...875	G4
Q12951.209...230	G4
Q12952.130...162	G4
Q12972.185...210	G4
Q12972.235...254	G4
Q12996.50...73	G4
Q13105.474...494	G4
Q13105.560...587	G4
Q13118.408...441	G4
Q13123.52...90	G4
Q13123.369...388	G4
Q13164.529...539	G4
Q13247.233...272	G4
Q13263.467...488	G4
Q13342.489...514	G4
Q13342.547...567	G4
Q13342.571...587	G4
Q13360.187...197	G4
Q13394.101...111	G4
Q13415.70...101	G4
Q13426.268...288	G4
Q13435.875...887	G4
Q13461.142...168	G4
Q13495.18...30	G4
Q13495.53...70	G4
Q13523.226...242	G4
Q13523.308...311	G4
Q13562.85...113	G4
Q13573.374...392	G4
Q13627.112...127	G4
Q13761.175...203	G4
Q13769.1...32	G4
Q13823.658...663	G4
Q13823.681...706	G4
Q13886.184...212	G4
Q13950.228...241	G4
Q14004.6...38	G4
Q14004.96...118	G4
Q14153.273...295	G4
